-1.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000
0.326560,-1.000000,-0.358450,0.192362,0.222033,-0.197003,0.235778,-0.166753,0.123734,0.329210,0.160355,0.149959,-0.141901,0.642172,-0.283287,0.279853,0.121441,0.326762,0.273038,0.200309,-0.175885,-0.491110,-0.491484,0.054474,-0.052243
-0.031364,0.127764,-1.000000,0.134345,0.108160,0.407432,-0.004446,0.123490,0.002885,0.325255,0.109832,0.106933,-0.084602,-0.037422,0.344790,0.446038,-0.464588,0.418287,-0.149331,0.239354,0.507728,-0.000002,-0.043401,-0.018008,-0.309219
-0.224121,-0.082301,-0.241757,-1.000000,0.082917,-0.036698,-0.155943,-0.319632,-0.397459,-0.456353,0.033834,-0.007270,-0.057529,-0.564635,0.102354,0.309544,-0.558028,0.340162,0.018965,-0.124009,0.493749,0.143183,0.001443,0.398190,0.050534
0.377331,0.022427,0.354426,-0.088474,-1.000000,-0.097645,-0.127970,-0.030893,0.147221,0.305707,-0.378471,-0.201337,0.596331,0.130984,-0.046161,0.091772,-0.327161,-0.149149,0.358330,-0.447802,0.294767,-0.008522,-0.490531,-0.008995,-0.064245
0.221328,0.067513,-0.232115,-0.279802,0.477356,-1.000000,-0.210932,0.221998,-0.000143,0.122236,-0.173847,-0.217293,0.483419,0.271414,-0.281868,0.245485,-0.154054,0.002044,0.199960,-0.119896,0.044434,0.305623,-0.001332,-0.041533,-0.163978
-0.024572,-0.454175,-0.072255,-0.080140,-0.137991,-0.115249,-1.000000,0.123825,-0.192017,-0.344254,-0.318068,0.201419,-0.029216,-0.610681,0.066636,-0.032458,-0.198979,0.089600,-0.175621,-0.111046,0.568882,-0.255580,-0.031357,0.382355,-0.198266
-0.015981,-0.247225,-0.114825,-0.225159,-0.024959,-0.401584,0.373352,-1.000000,-0.002491,0.088386,-0.064838,0.295895,-0.436262,0.027665,0.010678,0.212933,-0.157427,-0.022476,-0.250022,-0.224829,0.059558,-0.048411,-0.090782,0.120236,0.400576
-0.043759,0.029463,-0.176814,-0.337755,0.061335,-0.099693,0.028843,-0.067981,-1.000000,0.285119,-0.157506,-0.112281,-0.488067,0.122180,0.206091,-0.008002,-0.051517,0.087452,0.116828,0.151517,-0.158023,-0.019863,0.173295,0.077820,-0.008993
0.088088,-0.454621,0.133626,-0.430004,-0.027451,-0.090448,0.137514,-0.590415,-0.040692,-1.000000,-0.156046,-0.319223,-0.086257,-0.072370,0.237156,-0.117652,0.079670,-0.098572,-0.004170,0.325466,-0.105037,-0.185847,0.064026,-0.001527,-0.327788
-0.047834,-0.069196,0.297940,-0.087743,0.239973,-0.138179,-0.120749,0.344191,0.209403,0.101227,-1.000000,0.199957,0.023766,0.183613,-0.393859,-0.238380,-0.042872,0.406311,0.051632,0.040226,0.191706,-0.022030,0.368399,0.018682,-0.117562
0.244054,-0.073064,0.034400,0.240795,0.230205,-0.097599,-0.273363,-0.054849,0.188331,-0.020507,0.051212,-1.000000,0.073006,-0.523798,0.152828,0.024593,0.006760,-0.046148,0.188563,0.034762,-0.138750,-0.022049,-0.069517,-0.109761,-0.202338
-0.146114,-0.145305,-0.085805,-0.318189,-0.110299,0.491625,-0.030959,0.176485,0.349838,0.464459,0.078412,-0.082797,-1.000000,0.142108,-0.287652,-0.375862,-0.084496,0.089850,-0.009237,0.176960,-0.019199,-0.139651,0.226243,0.389717,0.430037
0.167536,-0.211637,-0.122321,-0.478508,0.002159,-0.174067,-0.199658,0.048721,0.016679,0.138472,-0.025166,0.225141,-0.175417,-1.000000,0.104529,-0.003289,-0.059428,0.140619,0.063100,-0.149588,0.309505,-0.119958,-0.030145,-0.008340,-0.542312
0.069820,0.121457,0.303722,-0.420418,0.067775,-0.183868,0.150993,0.768635,0.294722,-0.070963,0.038485,0.182871,0.145564,0.360480,-1.000000,0.112643,0.090669,-0.040390,0.058460,0.173489,0.116615,-0.154913,-0.126339,0.015913,-0.274999
-0.122030,0.102984,0.344424,-0.220797,-0.166729,0.249017,-0.042914,0.155843,-0.080819,0.198055,-0.098672,0.067214,-0.346719,-0.056870,-0.022273,-1.000000,0.242561,-0.704402,0.322897,0.164511,-0.207275,0.079233,-0.156003,0.082097,0.142475
-0.249448,0.018542,0.278570,-0.204666,-0.573067,-0.477338,-0.159927,-0.650683,0.067616,-0.241591,-0.182958,0.181807,0.027234,-0.100835,0.124043,-0.134163,-1.000000,-0.274548,0.067783,-0.403903,0.298178,-0.055506,-0.218989,-0.217364,0.042470
-0.290530,0.148266,-0.356951,0.340895,0.013108,0.228321,0.120345,0.046483,-0.300201,0.219005,0.064639,-0.249014,-0.675359,-0.270382,-0.393513,-0.045814,-0.348831,-1.000000,0.239913,0.412366,-0.088045,-0.087785,-0.305445,-0.325448,0.056161
0.016552,-0.204316,0.405040,-0.065937,-0.255141,0.269276,0.065061,0.292666,-0.501268,-0.590920,-0.067262,-0.455996,0.167955,-0.168967,0.153155,0.307553,-0.078380,-0.156922,-1.000000,-0.039521,0.098574,-0.133845,-0.045149,-0.036059,0.010441
0.614294,0.062108,-0.431214,0.055499,-0.199366,0.083177,-0.113345,0.341402,0.086566,-0.051775,0.068104,0.426666,-0.126395,0.017477,0.045750,0.291742,-0.242372,-0.132531,-0.186609,-1.000000,0.047053,0.300422,-0.052822,0.020101,-0.109544
0.335653,-0.040177,-0.610285,-0.044172,0.410256,0.225499,0.015651,-0.266277,-0.171842,0.394574,-0.197289,-0.325693,0.174402,0.265978,0.149335,-0.217697,0.413612,-0.294085,0.537088,0.302348,-1.000000,-0.283798,-0.468428,-0.460750,0.151453
0.415136,0.059715,-0.020250,0.090041,0.208685,0.269417,0.000592,0.170403,-0.241752,-0.371687,-0.424356,0.245333,-0.108246,-0.100301,0.337947,-0.390347,-0.343960,0.357851,-0.173223,0.307772,-0.137476,-1.000000,-0.320203,-0.028470,-0.186695
0.179593,-0.016567,0.130933,0.001800,0.240592,-0.276645,0.126474,-0.304321,-0.168323,-0.280899,-0.260122,-0.045922,-0.149521,-0.433175,0.244734,0.012500,0.151202,-0.374914,-0.067642,-0.226314,-0.395255,-0.082730,-1.000000,-0.166859,-0.139009
-0.053167,0.048344,-0.111231,0.096718,0.055104,-0.208132,-0.436445,-0.178369,0.205475,-0.042153,0.159301,0.066845,0.268579,-0.203014,-0.042350,-0.158214,0.148696,0.324955,-0.206103,-0.861630,-0.107417,0.380270,0.136268,-1.000000,-0.269165
-0.124080,0.237883,0.032950,-0.210701,-0.087774,0.234138,0.174377,-0.007373,-0.091242,0.115895,0.036515,-0.081592,0.136424,0.137100,0.221140,-0.137133,0.729225,-0.184720,0.060746,-0.051745,-0.064204,-0.030342,-0.410199,0.144971,-1.000000
